37.6205046,55.7753612,0
37.6218564,55.7700265,0
37.6320917,55.7706179,0
37.6363833,55.7700506,0
37.6408035,55.7686142,0
37.644859,55.7683004,0
37.6469404,55.7668036,0
37.6482493,55.7644858,0
37.6548798,55.7611659,0
37.655781,55.7590289,0
37.653764,55.754344,0
37.6537854,55.7496586,0
37.6539571,55.7484992,0
37.6536996,55.7473881,0
37.65297,55.7440788,0
37.6522834,55.7429676,0
37.6462323,55.7385345,0
37.640825,55.7348136,0
37.6382715,55.7345478,0
37.6339371,55.733231,0
37.6340015,55.7329289,0
37.6297528,55.7323852,0
37.6285727,55.7320832,0
37.6285083,55.7317691,0
37.6244099,55.7323732,0
37.6234228,55.7329168,0
37.6199681,55.7326027,0
37.6150114,55.7322282,0
37.6077158,55.7327114,0
37.5985748,55.7350069,0
37.5951201,55.7366862,0
37.5954635,55.7374956,0
37.5900561,55.7401411,0
37.5871379,55.7418926,0
37.5889403,55.741965,0
37.5895626,55.7422429,0
37.5878675,55.7439942,0
37.5856359,55.7471466,0
37.5856144,55.7499243,0
37.5848634,55.7513613,0
37.5851638,55.7530278,0
37.5870091,55.7529916,0
37.5878675,55.7560466,0
37.5899489,55.7575196,0
37.5901849,55.7584856,0
37.5905926,55.7591255,0
37.5874812,55.7595722,0
37.589391,55.7626025,0
37.5910432,55.7634959,0
37.5922877,55.7650411,0
37.5952489,55.7659827,0
37.5970943,55.766031,0
37.5985963,55.7668639,0
37.59924,55.7676123,0
37.6030166,55.7695195,0
37.6075012,55.7707024,0
37.6113421,55.7703886,0
37.6124579,55.7707869,0
37.6152904,55.7710404,0
37.6167709,55.7710404,0
37.6213843,55.7711852,0
37.620054,55.775325,0
37.616492,55.7750595,0
37.6140244,55.7756025,0
37.6112134,55.7747577,0
37.6093037,55.7737922,0
37.6080806,55.7759163,0
37.6036818,55.7752646,0
37.6028878,55.7750353,0
37.5989182,55.774456,0
37.5916655,55.7702317,0
37.5872452,55.7678417,0
37.5872452,55.7686625,0
37.5867946,55.7687108,0
37.5852711,55.766876,0
37.5818593,55.7642806,0
37.5782973,55.7609848,0
37.5775249,55.7578456,0
37.5762589,55.7545734,0
37.5746066,55.7531244,0
37.5800354,55.7523636,0
37.5792844,55.7505522,0
37.5787265,55.7502745,0
37.5799496,55.7481248,0
37.5795419,55.7455161,0
37.5812156,55.742424,0
37.5822885,55.7404189,0
37.5829536,55.7400324,0
37.5841982,55.73816,0
37.5833613,55.7375439,0
37.5860865,55.7358647,0
37.5918371,55.7318657,0
37.5949056,55.730887,0
37.6095397,55.7272017,0
37.6150114,55.7271172,0
37.6153762,55.7272863,0
37.6150758,55.7281926,0
37.6198823,55.7282047,0
37.6272852,55.7287122,0
37.635761,55.7297996,0
37.6408679,55.7314549,0
37.642842,55.7328081,0
37.6469619,55.7353694,0
37.6491291,55.735913,0
37.6523263,55.7390539,0
37.6527555,55.739682,0
37.6542575,55.7385345,0
37.6580555,55.7425569,0
37.6574332,55.7452745,0
37.6585919,55.7471949,0
37.6585061,55.7510474,0
37.6609523,55.7544889,0
37.6607377,55.7567831,0
37.6601584,55.7586063,0
37.6599223,55.7617816,0
37.6583988,55.7647273,0
37.6550085,55.7695316,0
37.6490433,55.7710886,0
37.640074,55.7742146,0
37.6325209,55.7754577,0
37.6268131,55.7751801,0
37.6205046,55.7753612,0
